S.No.,State,Blood Center,Address,District,Category,Phone,Email,Action
4643,Tamil Nadu,Ramana Gounder Medical Trust Blood Centre,"Mettupalayam Road, S.F.No.47 & 48 Thudaiyalur, Coimbatore, Dist. Coimbatore",Coimbatore,Private,NA,-,StockCamps
4644,Tamil Nadu,Ramnad Blood Centre (Run By C.Lakshmiammal Memorial Trust),"No. 1/225, Malligai Illam Mahasakthi Nagar, Ramanathapuram, Dist. Ramanathapuram",Ramanathapuram,Private,NA,-,StockCamps
4645,Tamil Nadu,Revathy Medical Centre Blood Centre,"No 10, CKP Layout 4th floor, Valayankadu Main Road, Kumar Nagar (West), Tiruppur, Dist. Tiruppur",Tiruppur,Private,9842233335,revathimedicalcenter@gmail.com,StockCamps
4646,Tamil Nadu,Right Trust Blood Centre,"No.1-1A Third Floor, PROF.SUBRAMANIAM STREET, KILPAUK chennai, CHENNAI, Dist. Chennai",Chennai,Private,8072107836,righttrustbloodcentre2024@gmail.com,StockCamps
4647,Tamil Nadu,R.K.Pet (Bsu),Dist. Thiruvallur,Thiruvallur,Govt.,-,-,StockCamps
4648,Tamil Nadu,Rotary Blood Bank,"Rotary Blood Bank, Run by Rotary Club of Kumbakonam Charitable Trust, No. 31/567, Banadurai South Street, Kumbakonam, Thanjavur District.31, Banadurai south street, Kumbakonam, Kumbakonam, Dist. Thanjavur",Thanjavur,Charitable/Vol,9443173614,aabdulgafoorbb@gmail.com,StockCamps
4649,Tamil Nadu,Rotary Central Ttk - Vhs Blood Bank,"No:1, Rajiv Gandhi Salai, Taramani, Chennai-113. Pin Code:600113., Taramani, Dist. Chennai",Chennai,Charitable/Vol,"044-22542829,044-22541692, 8939642023",vhsbbbloodbank@gmail.com,StockCamps
4650,Tamil Nadu,Rotary Ima Blood Bank Run By Rotary Ima Blood Bank Trust,"No 2, First Floor, T.S.K Maragatham Layout, Dharapuram Road, Tiruppur Dist, Tiruppur, Dist. Tiruppur",Tiruppur,Charitable/Vol,9894625520,rotaryimabloodbank@gmai.com,StockCamps
4651,Tamil Nadu,Royal Blood Centre (Run By Royal Medical Trust),"No. 40/2 197 PWD Office Road Peria Nadar Street, Nagerkoil, Dist. Kanyakumari",Kanyakumari,Private,NA,-,StockCamps
4652,Tamil Nadu,Royal Care Super Speciality Hospital Limited,"S.F. No. 554/3, Second Floor North Wing, LT Road, Neelambur, Combatore District, Coimbatore, Dist. Coimbatore",Coimbatore,Private,9843017817,royalcarehospitalbloodbank@gmail.com,StockCamps
4653,Tamil Nadu,R.S.Mangalam (Bsu),Dist. Ramanathapuram,Ramanathapuram,Govt.,-,-,StockCamps
4654,Tamil Nadu,Rvs Hospital Blood Centre,"242-B (II floor) Trichy Road, Sulur, Coimbatore, Dist. Coimbatore",Coimbatore,Private,NA,-,StockCamps
4655,Tamil Nadu,Sadras (Bsu),Dist. Kanchipuram,Kanchipuram,Govt.,-,-,StockCamps
4656,Tamil Nadu,Sai Fertility Centre And Hospital Blood Centre,"30/A,4/A1, Varadhanar street , Vedhachalam nagar, Chengalpattu , Chengalpattu, Dist. Chengalpattu",Chengalpattu,Private,9551774874,bloodbank@saimultispeciality.com,StockCamps
4657,Tamil Nadu,Salem Blood Centre,"53, Tamil Sangam Raod, Behind Anna Park, Omalur Main Road, Salem. Pincode: 636007, Salem, Dist. Salem",Salem,Charitable/Vol,9585500113,salembloodbanks@gmail.com,StockCamps
4658,Tamil Nadu,"Salem Steel Authority Of India, Salem Steel Plant","Mohan Nagar, Salem, Dist. Salem",Salem,Govt.,9443265370,ssphbb@gmail.com,StockCamps
4659,Tamil Nadu,Samayanallur Bsu,"-, Samayanallur, Dist. Madurai",Madurai,Govt.,-,-,StockCamps
4660,Tamil Nadu,Sanjeevan Voluntary Blood Centre,"(A unit of Dhanam Heath and Educational Trust), No.1, Tansi Nagar, 2nd Street, Taramani, Velachery 100 fts Link Road, Velachery, Velachery, Dist. Chennai",Chennai,Charitable/Vol,9176633665,sanjeevanvoluntarybloodcentre@gmail.com,StockCamps
4661,Tamil Nadu,Sankara Blood Centre Run By Shri Sankara Kripa Educational And Medical Trust,"Survey No. 202, 213/2, First Floor, South East Corner, Enathur Road, Konerikuppam., Kanchipuram, Dist. Kanchipuram",Kanchipuram,Charitable/Vol,9445066369,sankarabloodbankkpm@gmail.com,StockCamps
4662,Tamil Nadu,Sardar Raja Mission Hospital,"Sardar Raja Mission Hospital,, First Floor, Thirurajapuram, Kavalkinaru Junction., Kavalkinaru, Dist. Tirunelveli",Tirunelveli,Charitable/Vol,9442947400,bloodbank@rajasdentalcollege.edu.in,StockCamps
4663,Tamil Nadu,Sathiyamangalam (Bsu),Dist. Viluppuram,Viluppuram,Govt.,-,-,StockCamps
4664,Tamil Nadu,Satyam Blood Centre,"No. 21C Old Kuyavar Palayam Road, Madurai, Dist. Madurai",Madurai,Private,NA,-,StockCamps
4665,Tamil Nadu,Saveetha Medical College And Hospital (A Unit Of Saveetha Institute Of Medical And Technical Science,"S.No. 302/1, Mavalur kuppam Village, Saveetha Nagar, Thandalam, Chennai, Dist. Chennai",Chennai,Private,9444203998,bloodbank.smc@saveetha.com,StockCamps
4666,Tamil Nadu,Sayalkudi (Bsu),Dist. Ramanathapuram,Ramanathapuram,Govt.,-,-,StockCamps
4667,Tamil Nadu,Sendamaram (Bsu),Dist. Tirunelveli,Tirunelveli,Govt.,-,-,StockCamps
4668,Tamil Nadu,Senthur Murugan Blood Bank,"No .23/3087 first floor V.O.C Nagar Thanjavur -613007, Thanjavur, Dist. Thanjavur",Thanjavur,Charitable/Vol,9488546965,cholanregionalbloodbank@gmail.com,StockCamps
4669,Tamil Nadu,Shanthi Social Services Diagnostic Centre,"F No. 128/2 (2249) Trichy Road, Singanallur, Coimbatore District., Coimbatore, Dist. Coimbatore",Coimbatore,Charitable/Vol,8903420433,bloodbank@shanthisocialservices.org,StockCamps
4670,Tamil Nadu,Sheela Hospitals (P) Ltd.,"No. 46 East Power House Road, Coimbatore, Coimbatore, Dist. Coimbatore",Coimbatore,Private,9566633449,sheelahospital@gmail.com,StockCamps
4671,Tamil Nadu,Shifa Hospitals,"Shifa Hospital, No. 82 Kailasapuram Middle Street 3rd Floor, Tirunelveli District, TIRUNELVELI, Tirunelveli, Dist. Tirunelveli",Tirunelveli,Private,9443499414,shifaillm2015@gmail.com,StockCamps
4672,Tamil Nadu,Shoolagiri Bsu,"-, Shoolagiri, Dist. Krishnagiri",Krishnagiri,Govt.,-,-,StockCamps
4673,Tamil Nadu,Shri Sathya Sai Medical College And Research Institute,"SBV Chennai Campus, Shri Sathya Sai Nagar, Ammapettai, Thirupporur, Chengalpet District, Chengalpattu, Dist. Kanchipuram",Kanchipuram,Private,9787338126,bloodbank@sssmcri.ac.in,StockCamps
4674,Tamil Nadu,Shri Shenthur Blood Bank Research Laboratories,"219/1, Indhra Nagar, Sankarankovil Road, Rajapalayam, Rajapalayam, Dist. Virudhunagar",Virudhunagar,Charitable/Vol,7598220099,shenthurbloodbank@gmail.com,StockCamps
4675,Tamil Nadu,Sillathur (Bsu),Dist. Thanjavur,Thanjavur,Govt.,-,-,StockCamps
4676,Tamil Nadu,Sir Ivan Stedeford Hospital,"Run by AMM Foundation Charitable Trust, No.66, Diabetic Block, 1st floor, CTH Road, Ambattur, Chennai, Chennai, Dist. Chennai",Chennai,Charitable/Vol,9442435956,bloodbank.sish@gmail.com,StockCamps
4677,Tamil Nadu,Sirugambur (Bsu),Dist. Tiruchirappalli,Tiruchirappalli,Govt.,-,-,StockCamps
4678,Tamil Nadu,Siruvanthadu (Bsu),Dist. Viluppuram,Viluppuram,Govt.,-,-,StockCamps
4679,Tamil Nadu,Sithayankottai Bsu,"-, Sithayankottai, Dist. Dindigul",Dindigul,Govt.,-,-,StockCamps
4680,Tamil Nadu,Sivagiri Bsu,"-, Sivagiri, Dist. Erode",Erode,Govt.,-,-,StockCamps
4681,Tamil Nadu,Sivan Blood Centre (Lakshmiammal Memorial Trust),"278, 1ST East Main Road, Arignar Anna Nagar, Madurai, MADURAI, Dist. Madurai",Madurai,Private,9865199411,sivanblood@yahoo.com,StockCamps
4682,Tamil Nadu,Sivaramji Blood Centre (Unit Of Janaseva Trust),"No 266 Omalur main road, Salem, Dist. Salem",Salem,Charitable/Vol,9842320007,sivaramjibloodbank@gmail.com,StockCamps
4683,Tamil Nadu,Siventhi Blood Centre (Siventhi Medical Trust),"1/1 - 344 -A, M.S. Road, Nagarkovil, Kankumari, Dist. Kanyakumari",Kanyakumari,Private,NA,-,StockCamps
4684,Tamil Nadu,Sks Hospital Blood Bank,"50/2, First Floor, Brindhavan Road, Alagapuram, Salem, Dist. Salem",Salem,Private,9487766935,gokhulaprasath.t@sksh.ac.in,StockCamps
4685,Tamil Nadu,"Southern Railway Head Quarters Hospital, Ayanavaram","Ayanavaram, Chennai, Dist. Chennai",Chennai,Govt.,9445050220,srperbb@gmail.com,StockCamps
4686,Tamil Nadu,Southern Railway Hospital Blood Centre,"Southern Railway Hospital Blood Centre, Golden Rock, Trichy District, Trichirappalli, Dist. Tiruchirappalli",Tiruchirappalli,Govt.,9003864511,cmsgoc@tpj.railnet.gov.in,StockCamps
4687,Tamil Nadu,S.Palaniandi Mudaliar Memorial Hospital Blood Centre,"BASEMENT, No.29, CUDDALORE MAIN ROAD, AMMAPET, SALEM, Salem, Dist. Salem",Salem,Private,9994646314,Spmmhospital@gmail.com,StockCamps
4688,Tamil Nadu,Sree Abirami Hospital (P) Ltd.,"33 Madukkarai Road, Sundarapuram, Coimbatore, Dist. Coimbatore",Coimbatore,Private,9894081258,bloodbankabiramihospital@gmail.com,StockCamps
4689,Tamil Nadu,Sree Balaji Medical College And Hospital Blood Bank,"Sree Balaji Medical College and Hospital Blood Bank, No. 7, Works Road, First Floor, Medical College Building, Chrompet, Chennai - 600044., Chrompet, Dist. Chennai",Chennai,Private,9095145020,bloodbanksbmch@gmail.com,StockCamps
4690,Tamil Nadu,Sree Balaji Medical College And Hospital Blood Centre,"Sree Balaji Medical College and Hospital, 7, CLC works road , chromepet, chennai, Chromepet, Dist. Kanchipuram",Kanchipuram,Private,9095145020,bloodbanksbmch@gmail.com,StockCamps
4691,Tamil Nadu,Sree Mookambika Institute Medical Science Blood Centre,"14-9C 15, Ist Floor, Medical College Hospital Building, Padamilam, Kulasekaram, Kanyakumari, Dist. Kanyakumari",Kanyakumari,Private,NA,-,StockCamps
4692,Tamil Nadu,Sree Sai Blood Centre,"No. 114, Chidambaranar Street, Sankaran Koil Road, Rajapalayam, Rajapalayam, Dist. Virudhunagar",Virudhunagar,Private,9600674712,sairjpm68@gmail.com,StockCamps
4693,Tamil Nadu,Sree Venkateswara Blood Bank,"No. 13/1(12/1) T.H. Road, 1st lane alias East Muthiah Street,, Chennai, Dist. Chennai",Chennai,Charitable/Vol,9841067775,svbbchn@gmail.com,StockCamps
4694,Tamil Nadu,Sri Gokulam Hospital (P) Ltd.,"Sri Gokulam Hospital (P) Ltd., No. 3/60, Mayanur Road, Salem District., Salem, Dist. Salem",Salem,Private,9489145393,sghbloodbank@gmail.com,StockCamps
4695,Tamil Nadu,Sri Kaalli Blood Centre,"No. 165A Gandhi Adigal Salai, kumbakonam, kumbakonam, Dist. Thanjavur",Thanjavur,Charitable/Vol,9489425000,kalibloodbankkumbakonam@gmail.com,StockCamps
4696,Tamil Nadu,Sri Kaalli Blood Centre,"No, 28/42 Kenikarai, Thiruvarur Road, Mayavaram, Nagapattinam, Nagapattinam, MAYAVARAM, Dist. Nagapattinam",Nagapattinam,Charitable/Vol,9488025000,kalibloodbankmayavaram@gmail.com,StockCamps
4697,Tamil Nadu,Sri Kaalli Blood Centre,"32/Thiru Nagar, Srinivasapuram, Thanjavur, Dist. Thanjavur",Thanjavur,Charitable/Vol,9443249803,kalibloodbankthanjavur@gmail.com,StockCamps
4698,Tamil Nadu,Sri Kumaran Hospital Blood Centre,"No. 774 A-DPN Road, Near Bus Stand, Tirupur, Dist. Tiruppur",Tiruppur,Private,9843668880,srikumaranbloodbank@gmail.com,StockCamps
4699,Tamil Nadu,Sri Lalithambigai Medical College And Hospital -- Blood Centre,"3596+CGJ, Service Road, Adayalampattu, Maduravoyal, Chennai, Tamil Nadu, Chennai, Dist. Thiruvallur",Thiruvallur,Private,442957777,bloodcentre@slmch.ac.in,StockCamps
4700,Tamil Nadu,Sri Meenakshi Blood Centre Madurai,"No.18, First Floor, Vaidhyanatha Iyer Street, Shenoy Nagar, Madurai, Dist. Madurai",Madurai,Charitable/Vol,9380015151,srimeenakshibloodcentre@gmail.com,StockCamps
4701,Tamil Nadu,Srimushnam Bsu,"-, Srimushnam, Dist. Cuddalore",Cuddalore,Govt.,-,-,StockCamps
4702,Tamil Nadu,Sri Narayani Hospital And Research Centre,"Tirumalaikodi, Vellore, Vellore, Dist. Vellore",Vellore,Charitable/Vol,9751759989,bloodbanksnhrc@gmail.com,StockCamps
4703,Tamil Nadu,"Sri P.A.C. Ramasamy Raja Rotary Blood Centre, (Run By Rajapalayam Rotary Trust)","Old No.: 1069, New No.: 170, Madurai to Tenkasi Road, Rajapalayam, Dist. Chennai",Chennai,Private,NA,-,StockCamps
4704,Tamil Nadu,Sri Ramachandra Medical College And Research Institute,"No.1 Ramachandra Nagar, Porur, Chennai, Dist. Chennai",Chennai,Private,4445928561,srmcbb@yahoo.com,StockCamps
4705,Tamil Nadu,Sri Ramakrishna Hospital Blood Centre,"Ramakrishna Hospital Blood Bank, Run by SNR sons charitable trust, New Block, Basement-1, No. 395 Sarojini Naidu Road, Sidhapudur, Coimbatore District., AVARAMPALAYAM ROAD,NEW SIDDHAPUDHUR,CBE, Coimbatore, Dist. Coimbatore",Coimbatore,Charitable/Vol,9789408740,sriramakrishnabb@gmail.com,StockCamps
4706,Tamil Nadu,Sri Ram Blood Centre,"Run by Sri Ram Blood Bank Trust, No. old No.29, New No.97. N.S. Complex, New Hospital Road, Gobichettipalayam, Gobichettipalayam, Dist. Erode",Erode,Charitable/Vol,9842722540,srerambc@gmail.com,StockCamps
4707,Tamil Nadu,Sri Shellapha Blood Centre (Shri Sehllapha Hospital),"Sri Shellapha Blood Centre (Shri Sehllapha Hospital), 239, Rajaram Nagar, Near Gandhi Stadium, Salem District., Salem, Dist. Salem",Salem,Private,9894264333,shrishellaphahospital@gmail.com,StockCamps
4708,Tamil Nadu,Sri Venkateshwara Blood Centre,"S.No.51/1A1, Room No.1108, First Floor, Main Hospital Building, G.N.T Road(Slip Road), Nallur, RedHills, Chennai, Redhills , Dist. Thiruvallur",Thiruvallur,Charitable/Vol,6380979974,deanoffice@svmedcity.com,StockCamps
4709,Tamil Nadu,Sri Venkteswar Hospital Blood Bank,"No : 33 A, Swamy mada street, Thiruvarur, Thiruvarur, Dist. Thiruvarur",Thiruvarur,Private,8925557001,svhtvr82@gmail.com,StockCamps
4710,Tamil Nadu,Srm Blood Centre,"SRM NAGAR, POTHERI, KATTANKULATHUR, KANCHEEPURAM DISTRICT, Chengalpet, Dist. Kanchipuram",Kanchipuram,Private,4447432364,hod.bloodbank.ktr@srmist.edu.in,StockCamps
4711,Tamil Nadu,Srm Institutes For Medical Science,"No.1, Block B, First Floor, Jawaharlal Nehru Salai, (100 Feet Road) Vadapalani, , Chennai, Dist. Chennai",Chennai,Private,23626815,transfusionmedicine@simshospitals.com,StockCamps
4712,Tamil Nadu,Sruthi Speciality Hospital Blood Centre,"10/8 Sanankuppam, Trunk road, Ambur. Tirupattur district, Ambur, Dist. Tirupattur",Tirupattur,Private,6383635336,sruthibloodcentre@gmail.com,StockCamps
4713,Tamil Nadu,St Joseph Hospital,"No 15, 1st Floor, Trichy Road,, Dindigul, Dindigul, Dist. Dindigul",Dindigul,Charitable/Vol,9965566657,stjosephhospital1956@gmail.com,StockCamps
4714,Tamil Nadu,St Joseph Hospital,"Jayapuram, Tindivanam, Villupuram, Dist. Viluppuram",Viluppuram,Private,7639380360,clunyhospital@gmail.com,StockCamps
4715,Tamil Nadu,St. Peters Medical College Hospital And Research Institute,"S.F. 278, Ground Floor, St. Peters Medical College Teaching Hospital Block, Moranapalli Village, Near ACE Campus, Opp. to SIPCOT-Phase II, Hosur, Krishnagiri District., Hosur, Dist. Krishnagiri",Krishnagiri,Charitable/Vol,8861590790,bloodbank@spmch.ac.in,StockCamps
4716,Tamil Nadu,St. Thomas Blood Centre And Research Centre,"5/105,Defence Colony road, St. Thomas Mount, Chennai, Dist. Kanchipuram",Kanchipuram,Charitable/Vol,9443330977,stthomasbloodbankcrc@gmail.com,StockCamps
4717,Tamil Nadu,St.Thomas Hospital Blood Bank And Leprosy Centre,"Nirmala Nagar Polur Road Chettupattu Tiruvannamalai District, Chettupattu, Dist. Tiruvannamalai",Tiruvannamalai,Charitable/Vol,9791236393,sthlcchetpet@gmail.com,StockCamps
4718,Tamil Nadu,Sudiksha Prabhu Hospital Blood Centre And Research Centre,"65-1, Chokkan Urani St, Kovilpatti, Thoothukudi District., Thoothukudi, Dist. Thoothukkudi",Thoothukkudi,Private,9443363944,ramadoss.prabhu@gmail.com,StockCamps
4719,Tamil Nadu,Sugam Blood And Apheresis Centre,"915 A First Floor, Nehruji road,Cumbum Road, , Dist. Theni",Theni,Private,9884088401,sugambloodbanktheni@gmail.com,StockCamps
4720,Tamil Nadu,Swaasam Blood Centre (Run By Any Time Blood Voluntary Association),"9/ 3, Sakthi Estate, 3rd st, MG Road, Avarampalyam, Coimbatore, Dist. Coimbatore",Coimbatore,Private,NA,-,StockCamps
4721,Tamil Nadu,Swami Vivekananda Blood Centre,"94 1ST FLOOR DR.S.G.RAJARATHINAM HOSPITAL, VIVEKANANDA ROAD, RAMNAGAR, , COIMBATORE, Dist. Coimbatore",Coimbatore,Charitable/Vol,8960886655,svbccbe@gmail.com,StockCamps
4722,Tamil Nadu,Swamy Vivekanandha Medical College Hospital And Research Institute,"unjanai village , Elayampalayam Tiruchengode Namakkal Dt, Tiruchengode, Dist. Namakkal",Namakkal,Private,9150062308,bloodbanksvmchri475@gmail.com,StockCamps
4723,Tamil Nadu,Tagore Medical College Hospital,"Survey No. 127, 130, 131 Rathinamangalam (First floor Medical College Building), Pathology TMCH, Chennai, Dist. Chennai",Chennai,Private,9443704267,pathology@tagoremch.com,StockCamps
4724,Tamil Nadu,Takshashila Medical College Hospital Blood Centre,"TAKSHASHILA MEDICAL COLLEGE HOSPITAL CAMPUS, SURVEY NO.108/4, D BLOCK, FIRST FLOOR, ONGUR VILLAGE AND POST, TINDIVANAM TALUK, ONGUR, Dist. Viluppuram",Viluppuram,Private,9787740891,tmch.bloodbank@takshashilauniv.ac.in,StockCamps
4725,Tamil Nadu,Talavady Bsu,"-, Talavady, Dist. Erode",Erode,Govt.,-,-,StockCamps
4726,Tamil Nadu,Tamilnadu Voluntary Blood Centre,"No.71,Ground Floor, Nehruji Nagar, Near Bannariamman Kovil, Dindigul, Dindigul, Dist. Dindigul",Dindigul,Charitable/Vol,9585533337,tvbc2025@gmail.com,StockCamps
4727,Tamil Nadu,Tamilnadu Voluntary Blood Centre And Research Centre (Run By Cavery Charitable Trust ),"No. 003, VCTV Road, Balaji Residency Building, Veerapatra Street, Sathy Road, Erode District, Erode, Dist. Erode",Erode,Charitable/Vol,9842791443,tamilnaduvoluntarybb2018@gmail.com,StockCamps
4728,Tamil Nadu,Tcr Blood Centre (Run By Tcr Hospital And Charitable Trust),"TCR Multi Specialty Hospital, No.1/450, Avvai Nagar, 3rd Floor, Near LIC, Krishnagiri, Dist. Krishnagiri",Krishnagiri,Charitable/Vol,6383258801,tcrblood@gmail.com,StockCamps
4729,Tamil Nadu,Thadikarankonam Bsu,"-, Nagercoil, Dist. Kanyakumari",Kanyakumari,Govt.,-,-,StockCamps
4730,Tamil Nadu,Thai Moogambigai Blood Centre And Clinical Laboratory,"No. 3 Ground Floor (Northern Side) Javahar Cross St Gandhi Nagar, Madurai, Dist. Madurai",Madurai,Private,NA,-,StockCamps
4731,Tamil Nadu,Thai Mookambigai Blood Centre,"5/3,jawagar cross st, gandhinagar,madurai, madurai, Dist. Madurai",Madurai,Private,9362683732,r.s.s.sundaram@gmail.com,StockCamps
4732,Tamil Nadu,Thalaivasal (Bsu),Dist. Salem,Salem,Govt.,-,-,StockCamps
4733,Tamil Nadu,Thalanayar Bsu,"-, Thalanayar, Dist. Nagapattinam",Nagapattinam,Govt.,-,-,StockCamps
4734,Tamil Nadu,Thalli Bsu,"-, Thalli, Dist. Krishnagiri",Krishnagiri,Govt.,-,-,StockCamps
4735,Tamil Nadu,Thamarankottai (Bsu),Dist. Thanjavur,Thanjavur,Govt.,-,-,StockCamps
4736,Tamil Nadu,Thammampatti (Bsu),Dist. Salem,Salem,Govt.,-,-,StockCamps
4737,Tamil Nadu,Thangam Blood Centre (Run By Thangam Chartiable Community Health Trust),"William Hospital , Krishnan Koil, Nagercoil, Kanyakumari, Dist. Kanyakumari",Kanyakumari,Charitable/Vol,NA,-,StockCamps
4738,Tamil Nadu,Tharamangalam (Bsu),Dist. Salem,Salem,Govt.,-,-,StockCamps
4739,Tamil Nadu,Thayampalayam (Bsu),Dist. Tiruppur,Tiruppur,Govt.,-,-,StockCamps
4740,Tamil Nadu,The Coimbatore Biomedical Services Blood Centre,"174 BHASYAKARULU ROAD ,OPP MARUTHI THEATRE/IDEAL STORE, R.S. PURAM NORTH COIMBATORE CBE -641002, Coimbatore, Dist. Coimbatore",Coimbatore,Charitable/Vol,7708670889,poornashloka@yahoo.com,StockCamps
4741,Tamil Nadu,Theerthanagiri Bsu,"-, Theerthanagiri, Dist. Cuddalore",Cuddalore,Govt.,-,-,StockCamps
4742,Tamil Nadu,Thellar Bsu,"-, Cheyyar, Dist. Tiruvannamalai",Tiruvannamalai,Govt.,-,-,StockCamps
4743,Tamil Nadu,The Madras Medical Mission (A Registered Society),"The Madras Medical Mission (Institute of Cardio Vascular Diseses), No. 4 Dr.Jayalalitha Nagar, Mogapair, Chennai District., Chennai, Dist. Chennai",Chennai,Charitable/Vol,9894354279,bloodbank@mmm.org.in,StockCamps
4744,Tamil Nadu,Thevur Bsu,"-, Thevur, Dist. Nagapattinam",Nagapattinam,Govt.,-,-,StockCamps
4745,Tamil Nadu,Thiruchopuram Bsu,"-, Thiruchopuram, Dist. Cuddalore",Cuddalore,Govt.,-,-,StockCamps
4746,Tamil Nadu,Thirukkuirankudy (Bsu),Dist. Tirunelveli,Tirunelveli,Govt.,-,-,StockCamps
4747,Tamil Nadu,Thirumanur Bsu,"-, Thirumanur, Dist. Ariyalur",Ariyalur,Govt.,-,-,StockCamps
4748,Tamil Nadu,Thirumarugal Bsu,"-, Thirumarugal, Dist. Nagapattinam",Nagapattinam,Govt.,-,-,StockCamps
4749,Tamil Nadu,Thirunavalur Bsu,"-, Thirunavalur, Dist. Kallakurichi",Kallakurichi,Govt.,-,-,StockCamps
4750,Tamil Nadu,Thiruppukuzhi Bsu,"-, Thiruppukuzhi, Dist. Kanchipuram",Kanchipuram,Govt.,-,-,StockCamps
4751,Tamil Nadu,Thiruvandipuram Bsu,"-, Thiruvandipuram, Dist. Cuddalore",Cuddalore,Govt.,-,-,StockCamps
4752,Tamil Nadu,Thiruvegampet (Bsu),Dist. Sivaganga,Sivaganga,Govt.,-,-,StockCamps
4753,Tamil Nadu,Thiruvengadu Bsu,"-, Thiruvengadu, Dist. Nagapattinam",Nagapattinam,Govt.,-,-,StockCamps
4754,Tamil Nadu,Thiruvonam (Bsu),Dist. Thanjavur,Thanjavur,Govt.,-,-,StockCamps
4755,Tamil Nadu,Thiyagadurgam Bsu,"-, Thiyagadurgam , Dist. Kallakurichi",Kallakurichi,Govt.,-,-,StockCamps
4756,Tamil Nadu,Thogaimalai Bsu,"-, Thogaimalai, Dist. Karur",Karur,Govt.,-,-,StockCamps
4757,Tamil Nadu,Tholudur Bsu,"-, Tholudur, Dist. Cuddalore",Cuddalore,Govt.,-,-,StockCamps
4758,Tamil Nadu,Thondarampattu (Bsu),Dist. Thanjavur,Thanjavur,Govt.,-,-,StockCamps
4759,Tamil Nadu,Thondi (Bsu),Dist. Ramanathapuram,Ramanathapuram,Govt.,-,-,StockCamps
4760,Tamil Nadu,Tisayanvilai (Bsu),Dist. Tirunelveli,Tirunelveli,Govt.,-,-,StockCamps
4761,Tamil Nadu,T.Kallupatti Bsu,"-, T.Kallupatti, Dist. Madurai",Madurai,Govt.,-,-,StockCamps
4762,Tamil Nadu,T.Palur Bsu,"-, T.Palur, Dist. Ariyalur",Ariyalur,Govt.,-,-,StockCamps
4763,Tamil Nadu,T.Pet (Bsu),Dist. Tiruchirappalli,Tiruchirappalli,Govt.,-,-,StockCamps
4764,Tamil Nadu,T.Puthur (Bsu),Dist. Tiruchirappalli,Tiruchirappalli,Govt.,-,-,StockCamps
4765,Tamil Nadu,Trichy Srm Medical College Hospital And Research Centre Blood Centre,"Trichy SRM Medical College Hospital Research Centre, SRM Nagar, Trichy - Chennai Highways, Irungalur, , Tiruchirappalli, Dist. Tiruchirappalli",Tiruchirappalli,Private,8098435757,dean@mc.srmtrichy.edu.in,StockCamps
4766,Tamil Nadu,Uchipulli (Bsu),Dist. Ramanathapuram,Ramanathapuram,Govt.,-,-,StockCamps
4767,Tamil Nadu,Udumalpet Indian Medical Association Rotary Blood Centre,"UKP-IMA Building, K.P.N. Nagar Gandhinagar Post, Udumalpet, Dist. Tiruppur",Tiruppur,Private,9865223682,imarotarybloodbankudt@gmail.com,StockCamps
4768,Tamil Nadu,Ukkirankottai (Bsu),Dist. Tirunelveli,Tirunelveli,Govt.,-,-,StockCamps
